상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,도로명주소,구우편번호,신우편번호,경도,위도
지에스리테일GS25N해병경보점,소매,종합 소매,편의점,경기도 화성시 향남읍 도이3길 26-11,445929.0,18588,126.922946713416,37.1405245189461
롯데쇼핑롯데마트매장,소매,종합 소매,슈퍼마켓,경기도 수원시 권선구 세화로 118,441859.0,16621,126.996065579949,37.2628762724024
롯데마트MARKETD일반,소매,종합 소매,슈퍼마켓,경기도 수원시 권선구 세화로 134,441100.0,16621,126.997294335209,37.2641738076906
롯데마트문화비,소매,종합 소매,슈퍼마켓,경기도 수원시 권선구 세화로 134,441100.0,16621,126.997294335209,37.2641738076906
롯데마트문화비,소매,종합 소매,슈퍼마켓,경기도 평택시 평택5로 30,450020.0,17902,127.111754805881,36.988359866
스카이통신,소매,종합 소매,슈퍼마켓,경기도 의정부시 시민로 100,480011.0,11696,127.047582014251,37.7392465995819
미니스톱동탄,소매,종합 소매,편의점,경기도 화성시 동탄기흥로 125,,18487,127.089932278718,37.1715839386168
썬스카이넷,소매,종합 소매,슈퍼마켓,경기도 오산시 경기대로 105,447060.0,18146,127.072364979209,37.134084885585
모닝마트,소매,종합 소매,슈퍼마켓,경기도 용인시 기흥구 공세로 72,446901.0,17086,127.108900324922,37.2309923582355
이마트,소매,종합 소매,슈퍼마켓,경기도 고양시 덕양구 백양로 79,412749.0,10500,126.833406536334,37.6326880832475
이마트,소매,종합 소매,슈퍼마켓,경기도 수원시 권선구 경수대로 270,441713.0,16585,127.020097097201,37.2501068484906
이마트,소매,종합 소매,슈퍼마켓,경기도 평택시 영신로 29,450815.0,17840,127.075539073731,37.0211157133922
고양점문화비,소매,종합 소매,슈퍼마켓,경기도 고양시 덕양구 충장로 150,412721.0,10495,126.836141972364,37.6251867050029
씨유국립암,소매,종합 소매,편의점,경기도 고양시 일산동구 일산로 323,410769.0,10408,126.783390872902,37.6632222262391
CU한대앞역주유소점,소매,종합 소매,슈퍼마켓,경기도 안산시 상록구 광덕4로 357,426862.0,15489,126.850655251009,37.3115282920418
GS25고잔,소매,종합 소매,편의점,경기도 안산시 단원구 광덕대로 187,425807.0,15461,126.829296792281,37.3133735606982
덕소점문화비,소매,종합 소매,슈퍼마켓,경기도 남양주시 와부읍 월문천로 33,472901.0,12211,127.214015148266,37.5846970612681
롯데마트문화비,소매,종합 소매,슈퍼마켓,경기도 남양주시 화도읍 경춘로 1992,472845.0,12181,127.309286724192,37.650131632242
GS25인재개발원점,소매,종합 소매,편의점,경기도 가평군 설악면 용문천길 251-56,477854.0,12460,127.48404841711,37.698088335389
휴먼터치오빈주유소위드미양평오빈점,소매,종합 소매,슈퍼마켓,경기도 양평군 양평읍 경강로 1638,476803.0,12545,127.463817598618,37.5043772109749
시린,소매,종합 소매,슈퍼마켓,경기도 양주시 광적면 가래비길 24,482841.0,11419,126.987290393606,37.8225855958894
다산제일유통,소매,종합 소매,슈퍼마켓,경기도 남양주시 다산중앙로123번길 22-74,,12248,127.151612374166,37.6250859464413
쏨쌔우,소매,종합 소매,슈퍼마켓,경기도 포천시 영중면 양문공단로 88,487883.0,11128,127.256802929372,38.0086568193617
GS25김포누산점,소매,종합 소매,편의점,경기도 김포시 양촌읍 김포대로 1592,415842.0,10053,126.66073900521,37.6630413437467
용곡슈퍼,소매,종합 소매,슈퍼마켓,경기도 용인시 처인구 양지면 용곡로20번길 6-1,449821.0,17161,127.291657826852,37.2258356797898
장터사회적협동조합,소매,종합 소매,슈퍼마켓,경기도 파주시 경의로 964,413200.0,10906,126.760015976221,37.7034506152855
준마트,소매,종합 소매,슈퍼마켓,경기도 평택시 지산로 1,459110.0,17757,127.055173682916,37.0792552542131
세븐일레븐이천관리점,소매,종합 소매,편의점,경기도 이천시 마장면 마도로 102,467811.0,17382,127.354532557694,37.264363843735
지에스25송담,소매,종합 소매,편의점,경기도 평택시 안중읍 송담6길 46-18,451881.0,17941,126.928802049245,36.9813085935881
세븐의왕내손점,소매,종합 소매,편의점,경기도 의왕시 계원대학로 28,437836.0,16039,126.974561869327,37.3790888996014
일흥자원,소매,종합 소매,슈퍼마켓,경기도 구리시 담터길32번길 21,471858.0,11900,127.115010763219,37.6389844546781
신세계엘앤비와인앤모어파주점,소매,종합 소매,슈퍼마켓,경기도 파주시 탄현면 필승로 200,413841.0,10862,126.696518221683,37.7689397135567
세븐일레븐안산일동점,소매,종합 소매,편의점,경기도 안산시 상록구 호동로 60,426859.0,15322,126.863958251397,37.316067522645
브릿지스토어,소매,종합 소매,슈퍼마켓,경기도 연천군 장남면 술이홀로63번길 41-17,486891.0,11050,126.891120057666,37.9706873495366
GS25오산한솔,소매,종합 소매,편의점,경기도 오산시 오산로 93,447310.0,18147,127.06867454087,37.1351503338085
세븐일레븐이천황무로점,소매,종합 소매,편의점,경기도 이천시 부발읍 황무로 1669,467864.0,17320,127.515959150933,37.274384543874
역곡중국식품,소매,종합 소매,슈퍼마켓,경기도 부천시 원미구 지봉로 111,420835.0,14668,126.811576266177,37.4885680259472
CU일산문촌15단지점,소매,종합 소매,편의점,경기도 고양시 일산서구 주엽로 121,411750.0,10384,126.756655204743,37.6700355567894
우성마트,소매,종합 소매,슈퍼마켓,경기도 시흥시 은행로 210,429874.0,14907,126.794298447068,37.4474531740499
아이스쿨24,소매,종합 소매,슈퍼마켓,경기도 성남시 수정구 성남대로1210번길 9,461872.0,13319,127.129335477771,37.4379926412392
세븐내곡휴게소점,소매,종합 소매,편의점,경기도 남양주시 진접읍 금강로 1010-18,472863.0,12075,127.16286650952,37.6898875295747
한국마트,소매,종합 소매,슈퍼마켓,경기도 화성시 동탄지성로 395-3,445390.0,18387,127.046109202022,37.2274472815239
용정마트,소매,종합 소매,슈퍼마켓,경기도 용인시 기흥구 농서로 68,446920.0,17113,127.090613870693,37.2237272977245
전북슈퍼,소매,종합 소매,슈퍼마켓,경기도 용인시 처인구 포곡읍 전대로110번길 4,449815.0,17023,127.21494973057,37.2865857762192
한보라싱싱마트,소매,종합 소매,슈퍼마켓,경기도 용인시 기흥구 한보라2로 142,446757.0,17083,127.109642448513,37.2454444458872
해피마트,소매,종합 소매,슈퍼마켓,경기도 이천시 경충대로 2553,467808.0,17381,127.449207789836,37.2738367191406
친환경상품지원센터,소매,종합 소매,슈퍼마켓,경기도 부천시 원미구 부흥로 152,420709.0,14600,126.759435770341,37.4965283503683
지에스25배곧유엔점,소매,종합 소매,편의점,경기도 시흥시 배곧2로 95,,15011,126.726934354885,37.3661800924452
홈플러스익스프레스수원매탄2점,소매,종합 소매,슈퍼마켓,경기도 수원시 영통구 중부대로 254,443800.0,16531,127.043567156778,37.2745097766228
장암매점,소매,종합 소매,슈퍼마켓,경기도 의정부시 장곡로 101,480030.0,11722,127.051421550893,37.7134321568925
홍죽슈퍼,소매,종합 소매,슈퍼마켓,경기도 양주시 백석읍 월암로 109,482838.0,11517,126.955896511933,37.8040993746231
지에스더프레시다산금강펜테리움점,소매,종합 소매,슈퍼마켓,경기도 남양주시 다산지금로146번길 107,,12284,127.170669515049,37.5969490922394
신세계유통,소매,종합 소매,슈퍼마켓,경기도 수원시 팔달구 월드컵로345번길 32,442819.0,16234,127.03050463015,37.2878041961194
베이커리시어터편의점,소매,종합 소매,편의점,경기도 남양주시 경춘로 946,472808.0,12238,127.206664594493,37.6328229173208
씨유가평센타점,소매,종합 소매,편의점,경기도 가평군 가평읍 오리나무길 9,477804.0,12420,127.514510504358,37.8267240979043
해강주,소매,종합 소매,슈퍼마켓,경기도 하남시 천현로 128,465816.0,12956,127.223172961873,37.5348730871135
모란마트,소매,종합 소매,슈퍼마켓,경기도 성남시 중원구 성남대로1130번길 23-1,462828.0,13366,127.132091511547,37.4309526623047
이마트24남이천IC점,소매,종합 소매,편의점,경기도 이천시 모가면 공원로 115,467873.0,17407,127.451271550187,37.1831482020126
디에이치,소매,종합 소매,슈퍼마켓,경기도 성남시 중원구 산성대로 252-16,462835.0,13246,127.145914479008,37.4392617888184
빅애플슈퍼,소매,종합 소매,슈퍼마켓,경기도 의정부시 신흥로 99,480867.0,11636,127.043534715408,37.7249227323382
지에스25장안대평로점,소매,종합 소매,편의점,경기도 수원시 장안구 대평로142번길 21,440838.0,16339,126.99131510942,37.3008728525028
GS25양주신산점,소매,종합 소매,편의점,경기도 양주시 남면 개나리길 38,482873.0,11404,126.973703254238,37.8949117050249
방주기업마트,소매,종합 소매,슈퍼마켓,경기도 안성시 공도읍 용머리길 24,456821.0,17551,127.164105855372,37.0017882395963
세븐하남검단산점,소매,종합 소매,편의점,경기도 하남시 검단산로 215,465816.0,13023,127.227447325317,37.5340810629869
씨유분당무지개,소매,종합 소매,편의점,경기도 성남시 분당구 미금로 40,463871.0,13626,127.11664774592,37.3370732672935
씨유동탄,소매,종합 소매,편의점,경기도 화성시 동탄시범한빛길 9,445160.0,18434,127.066149323483,37.2078039245974
씨유정자태남점,소매,종합 소매,편의점,경기도 성남시 분당구 정자일로 234,463811.0,13555,127.106291554176,37.3711959446044
씨유화성리치,소매,종합 소매,편의점,경기도 화성시 떡전골로 72-3,445360.0,18412,127.034887207112,37.2052943142422
세븐일레븐오산성호대로점,소매,종합 소매,편의점,경기도 오산시 성호대로93번길 65,447800.0,18135,127.071585394973,37.1547466696215
세븐분당성우점,소매,종합 소매,편의점,경기도 성남시 분당구 구미로 16,463860.0,13638,127.110983884487,37.3377184475496
지알25시,소매,종합 소매,슈퍼마켓,경기도 부천시 원미구 부일로449번길 39,420827.0,14635,126.780313624111,37.4879463964476
세븐일레븐수원,소매,종합 소매,편의점,경기도 수원시 영통구 매영로 85,443807.0,16527,127.052086786582,37.2681539959564
메가마트삼성전자기흥무궁화홀매점,소매,종합 소매,슈퍼마켓,경기도 용인시 기흥구 삼성로 1,446711.0,17113,127.087766893436,37.2269371717207
씨유동탄호수점,소매,종합 소매,편의점,경기도 화성시 동탄대로 181,,18497,127.104086485736,37.1720228792749
다정유통,소매,종합 소매,슈퍼마켓,경기도 광주시 경충대로1461번길 12-26,464130.0,12791,127.271608429436,37.4003501745373
씨유수원망포,소매,종합 소매,편의점,경기도 수원시 영통구 영통로130번길 42,443400.0,16692,127.058513592148,37.2396690062822
꿈을파는가게,소매,종합 소매,슈퍼마켓,경기도 수원시 권선구 세지로27번길 24-19,441877.0,16588,127.014699179771,37.2559464056798
CU김포석정리점,소매,종합 소매,편의점,경기도 김포시 대곶면 대곶로 415,415835.0,10026,126.553610466805,37.680658983399
우리마트,소매,종합 소매,슈퍼마켓,경기도 화성시 병점3로 146-11,445766.0,18407,127.048375909208,37.2126421457508
미니스톱운정포인트점,소매,종합 소매,편의점,경기도 파주시 운정로 28,413837.0,10909,126.769916751205,37.7250846560828
하모니마트,소매,종합 소매,편의점,경기도 안양시 동안구 귀인로 214,431801.0,14103,126.962782242088,37.3858524697663
피크닉스토어,소매,종합 소매,슈퍼마켓,경기도 김포시 고촌읍 금포로429번길 112,415813.0,10123,126.765456998274,37.6176522642349
지에스25녹양타운점,소매,종합 소매,편의점,경기도 의정부시 녹양로87번길 38-11,480826.0,11608,127.033943036051,37.7597573452417
세븐일레븐용인남사,소매,종합 소매,편의점,경기도 용인시 처인구 남사읍 어진로 571,449881.0,17123,127.17115295208,37.1082130200114
정복매점,소매,종합 소매,슈퍼마켓,경기도 시흥시 공단3대로 115,429452.0,15101,126.703071740801,37.3284326675061
세븐안산월피４호점주,소매,종합 소매,편의점,경기도 안산시 상록구 안산천동로2길 9-1,426854.0,15282,126.849505681634,37.3336291605176
우리마트,소매,종합 소매,슈퍼마켓,경기도 용인시 처인구 원삼면 원양로 627,449871.0,17166,127.321006166762,37.2035219597502
이마트24탄벌회관점,소매,종합 소매,편의점,경기도 광주시 탄벌길 46,464100.0,12747,127.242694849568,37.4210193290627
다사요,소매,종합 소매,슈퍼마켓,경기도 부천시 소사구 부광로 220,422080.0,14786,126.825272837869,37.4676316212653
지에스25평내,소매,종합 소매,편의점,경기도 남양주시 의안로 155,472952.0,12226,127.240235384868,37.6442648917252
세븐안산중앙점주,소매,종합 소매,편의점,경기도 안산시 단원구 고잔1길 49,425868.0,15361,126.83905542843,37.3183699492624
세븐1715호,소매,종합 소매,편의점,경기도 용인시 기흥구 구갈로28번길 21-2,446569.0,16973,127.113827294697,37.2776527510446
자연과사람,소매,종합 소매,슈퍼마켓,경기도 용인시 수지구 성복2로 114,448831.0,16851,127.07356549446,37.3158885854543
웰빙홈마트,소매,종합 소매,슈퍼마켓,경기도 부천시 원미구 옥산로150번길 5,420808.0,14526,126.781332289565,37.5069865175761
망향,소매,종합 소매,슈퍼마켓,경기도 연천군 청산면 궁평로 7,486851.0,11020,127.109095647596,38.024130287428
제일수퍼,소매,종합 소매,슈퍼마켓,경기도 수원시 팔달구 경수대로642번길 62-1,442819.0,16239,127.032273722816,37.2844879043698
세븐일레븐안성대덕,소매,종합 소매,편의점,경기도 안성시 대덕면 모산로 73,456833.0,17543,127.243802839962,37.0257371139929
세븐안산삼일로점주,소매,종합 소매,편의점,경기도 안산시 단원구 보배4길 1,425800.0,15271,126.828536560325,37.3302127548101
하모니마트,소매,종합 소매,슈퍼마켓,경기도 수원시 권선구 고산로5번길 3,441809.0,16650,126.982405893746,37.2470256746113
지에스25대역점,소매,종합 소매,편의점,경기도 용인시 처인구 금학로241번길 1,449930.0,17046,127.190379810088,37.2383140215798
강원슈퍼,소매,종합 소매,슈퍼마켓,경기도 수원시 팔달구 화양로11번길 13,442862.0,16443,126.99785758777,37.2792662558727
GS25광주무갑점,소매,종합 소매,편의점,경기도 광주시 초월읍 산수로 730,464965.0,12730,127.308761435102,37.4241359209087
세븐안산상록수역점주,소매,종합 소매,편의점,경기도 안산시 상록구 상록수안길 1,426818.0,15533,126.867130412365,37.3020510278111
세븐안산병원점주,소매,종합 소매,편의점,경기도 안산시 단원구 원포공원1로 20,425856.0,15457,126.813468337912,37.3002035783141
지에스25팔달대우,소매,종합 소매,편의점,경기도 수원시 팔달구 팔달로 128-1,442858.0,16440,127.004578034854,37.2798969145918
양파분식,소매,종합 소매,편의점,경기도 용인시 수지구 신봉1로 84,448833.0,16815,127.07645015033,37.3237077272891
하늘정원,소매,종합 소매,슈퍼마켓,경기도 안산시 단원구 초지로 100,425855.0,15448,126.815220654847,37.3077569988314
지에스25장암현대점,소매,종합 소매,편의점,경기도 의정부시 장곡로 280-25,480722.0,11732,127.055357257922,37.7290352124635
마트로마트,소매,종합 소매,슈퍼마켓,경기도 광주시 고불로 106,464805.0,12781,127.226637336031,37.3933088454664
지에스25죽전,소매,종합 소매,편의점,경기도 용인시 수지구 용구대로 2742,448753.0,16868,127.110103584061,37.3299163409649
나들마트,소매,종합 소매,슈퍼마켓,경기도 수원시 팔달구 팔달문로75번길 29,442836.0,16244,127.025495366928,37.2812277962326
한승에프엔비,소매,종합 소매,슈퍼마켓,경기도 포천시 이동면 화동로 1962,487863.0,11111,127.368450350894,38.0226486430171
씨유용인백암점,소매,종합 소매,편의점,경기도 용인시 처인구 백암면 백암로201번길 12-1,449862.0,17178,127.373804176301,37.1649193566844
사거리슈퍼,소매,종합 소매,슈퍼마켓,경기도 수원시 장안구 창훈로19번길 12-17,440811.0,16216,127.029819573772,37.2950216847138
씨유시흥신천공단점,소매,종합 소매,편의점,경기도 시흥시 포도원로116번길 12,429825.0,14952,126.787351573123,37.4343221223547
밤디휴게소,소매,종합 소매,슈퍼마켓,경기도 용인시 처인구 원삼면 백원로262번길 35,449872.0,17176,127.345236764817,37.1516884481897
씨유안산신화점,소매,종합 소매,편의점,경기도 안산시 상록구 광덕1로 365,426863.0,15494,126.850064677761,37.307851325031
동방유통,소매,종합 소매,슈퍼마켓,경기도 안산시 단원구 원일길 18,425847.0,15391,126.795913891467,37.3268632097021
미니스톱영화점,소매,종합 소매,편의점,경기도 수원시 장안구 수성로364번길 53,440818.0,16269,127.01337530562,37.2913754826145
지에스파미어스2점,소매,종합 소매,편의점,경기도 성남시 수정구 창업로 17,461370.0,13449,127.097843745249,37.4121817303951
아이스크림스토리아스24,소매,종합 소매,슈퍼마켓,경기도 군포시 군포로464번길 18,435818.0,15856,126.945409426877,37.347434970932
한국유통역북점,소매,종합 소매,슈퍼마켓,경기도 용인시 처인구 중부대로1331번길 10-21,449931.0,17048,127.194183717792,37.2362624734571
세븐안산고잔아울렛점주,소매,종합 소매,편의점,경기도 안산시 단원구 광덕3로 167-10,425809.0,15462,126.831632219235,37.3132507617852
㈜세븐안산원곡점,소매,종합 소매,편의점,경기도 안산시 단원구 화랑로 27,425845.0,15374,126.796498154602,37.3319550392924
세븐시흥정왕２호점주,소매,종합 소매,편의점,경기도 시흥시 평안상가4길 22,429858.0,15062,126.749595986932,37.3374965051789
세븐시흥정왕점주,소매,종합 소매,편의점,경기도 시흥시 중심상가1길 14,429861.0,15066,126.734804036393,37.3433299655004
롯데쇼핑롯데슈퍼주,소매,종합 소매,슈퍼마켓,경기도 안산시 상록구 상록수로 34,426815.0,15532,126.863769106348,37.3021012685973
세븐안산수암점주,소매,종합 소매,편의점,경기도 안산시 상록구 장하로 330,426410.0,15204,126.874949556189,37.3617348465769
지에스25용인,소매,종합 소매,편의점,경기도 용인시 기흥구 신구로53번길 1,446595.0,16968,127.109428457319,37.2767198176958
봉에프엔비과천,소매,종합 소매,슈퍼마켓,경기도 과천시 별양로 164,427050.0,13832,126.998926611315,37.4326933405916
하모니마트,소매,종합 소매,슈퍼마켓,경기도 시흥시 정왕시장길 52,429455.0,15052,126.748959755622,37.3455683680559
세븐일레븐안양타운점,소매,종합 소매,편의점,경기도 안양시 만안구 수리산로47번길 30,430822.0,14033,126.930382057058,37.3902077963166
포유25매교다리점,소매,종합 소매,슈퍼마켓,경기도 수원시 팔달구 정조로709번길 3,442843.0,16465,127.017069829566,37.27123677418
해빛,소매,종합 소매,슈퍼마켓,경기도 수원시 팔달구 인계로166번길 45,442835.0,16488,127.035072256262,37.264339841852
브래들리드립카페,소매,종합 소매,슈퍼마켓,경기도 화성시 여울로4길 65-14,445320.0,18422,127.054945277525,37.2144774221732
롯데쇼핑롯데슈퍼광명일직점,소매,종합 소매,슈퍼마켓,경기도 광명시 양지로 16,423090.0,14346,126.880822146034,37.4170727016394
선이식품,소매,종합 소매,슈퍼마켓,경기도 용인시 처인구 포곡읍 포곡로 294,449814.0,17028,127.233019111994,37.2804876040131
양서농협두물머리로컬푸드직매장,소매,종합 소매,슈퍼마켓,경기도 양평군 양서면 두물머리길 38,476823.0,12585,127.318892446241,37.5405188941399
아이스캔디,소매,종합 소매,슈퍼마켓,경기도 성남시 수정구 위례광장로 320,461210.0,13640,127.142666047632,37.4721256679357
삼양슈퍼,소매,종합 소매,슈퍼마켓,경기도 수원시 장안구 수일로 53,440851.0,16205,126.997055739969,37.3116585321269
삼가리상회,소매,종합 소매,슈퍼마켓,경기도 용인시 처인구 한터로 217,449920.0,17039,127.232939311816,37.25092464177
지에스25원천타운,소매,종합 소매,편의점,경기도 수원시 영통구 매영로199번길 35,443822.0,16522,127.064643007385,37.2643724412906
대성상사,소매,종합 소매,슈퍼마켓,경기도 화성시 정남면 가장로 26,445967.0,18517,126.986286026687,37.1687969640774
씨유수원망포LG,소매,종합 소매,편의점,경기도 수원시 영통구 태장로54번길 92,443400.0,16686,127.05169206819,37.2349777299845
동부생명연수원매점,소매,종합 소매,슈퍼마켓,경기도 화성시 정남면 괘랑보통길 150,445963.0,18516,126.981530320879,37.1861776760461
천록마트,소매,종합 소매,슈퍼마켓,경기도 수원시 장안구 화산로203번길 24,440825.0,16417,126.974171918405,37.297923962785
대천명마트,소매,종합 소매,슈퍼마켓,경기도 용인시 처인구 경안천로 32,449929.0,17153,127.210580029061,37.2360091920841
제이에스유통,소매,종합 소매,슈퍼마켓,경기도 시흥시 진말로9번길 8,429842.0,15002,126.784856283833,37.3783913727424
창룡마트,소매,종합 소매,슈퍼마켓,경기도 수원시 팔달구 창룡대로144번길 33,442821.0,16233,127.025960585882,37.2896614189923
GS25학운,소매,종합 소매,편의점,경기도 김포시 양촌읍 황금3로 66,415843.0,10048,126.616209634714,37.6101164432588
세븐일레븐수원연무,소매,종합 소매,편의점,경기도 수원시 장안구 창훈로29번길 58,440811.0,16216,127.027710929778,37.2960583901121
송전슈퍼,소매,종합 소매,슈퍼마켓,경기도 용인시 처인구 이동읍 경기동로687번길 6,449832.0,17136,127.197224219626,37.140124181028
태경슈퍼마켓,소매,종합 소매,슈퍼마켓,경기도 용인시 처인구 포곡읍 백옥대로1910번길 2,449814.0,17029,127.234072319599,37.2965149639206
성신편의점,소매,종합 소매,슈퍼마켓,경기도 남양주시 조안면 다산로 458,472871.0,12283,127.289424020229,37.527755575826
미안트레더스,소매,종합 소매,슈퍼마켓,경기도 부천시 오정구 중동로420번길 21,421810.0,14492,126.771211850621,37.5174460071928
봉명마트,소매,종합 소매,슈퍼마켓,경기도 용인시 처인구 남사읍 천덕산로 240-1,449882.0,17118,127.131641030706,37.1079841396552
북진상회,소매,종합 소매,슈퍼마켓,경기도 파주시 파평면 장마루로 226-1,413881.0,10801,126.837261104971,37.9420655212127
하나유통,소매,종합 소매,슈퍼마켓,경기도 성남시 수정구 수정로 346,461803.0,13127,127.150001335724,37.4544027089652
GS25별내반디점,소매,종합 소매,편의점,경기도 남양주시 별내3로 112,472501.0,12107,127.125497722162,37.6497134889396
상승131,소매,종합 소매,편의점,경기도 광명시 오리로651번길 8,423851.0,14303,126.875702984281,37.4591898827396
세븐일레븐화성향남죽전로점,소매,종합 소매,편의점,경기도 화성시 향남읍 행정죽전로3길 11,445926.0,18602,126.924278758079,37.125288419868
수정슈퍼,소매,종합 소매,슈퍼마켓,경기도 김포시 돌문로95번길 14,415801.0,10108,126.71262638844,37.6213105603457
아이스24,소매,종합 소매,슈퍼마켓,경기도 김포시 김포한강8로 173-88,415090.0,10068,126.635750216156,37.637153790735
세븐일레븐김포월곶점,소매,종합 소매,편의점,경기도 김포시 월곶면 김포대학로 4,415877.0,10020,126.537399274455,37.7245096726828
미니스톱평택,소매,종합 소매,편의점,경기도 평택시 청북읍 안청로2길 33-3,451832.0,17808,126.918171563616,37.0176784316889
금오24시사우나,소매,종합 소매,슈퍼마켓,경기도 의정부시 호국로 1385,480823.0,11750,127.05630128369,37.747315437699
부용식품,소매,종합 소매,슈퍼마켓,경기도 안산시 상록구 도매시장로 31,426856.0,15508,126.858859388515,37.3098714476769
차부상회,소매,종합 소매,슈퍼마켓,경기도 김포시 통진읍 조강로 50,415867.0,10018,126.600343374571,37.690313845572
지에스25오산,소매,종합 소매,편의점,경기도 오산시 운암로 62,447733.0,18132,127.07661429249,37.1516438830537
씨유능곡홈타운소망점,소매,종합 소매,편의점,경기도 고양시 덕양구 능곡로 30-12,412761.0,10510,126.82227262944,37.6221122872216
슈퍼,소매,종합 소매,슈퍼마켓,경기도 화성시 팔탄면 노하길 282,445909.0,18576,126.861856044874,37.1576162175179
썬마트,소매,종합 소매,슈퍼마켓,경기도 부천시 원미구 길주로77번길 19-38,420861.0,14543,126.750115598627,37.5073210468396
아린,소매,종합 소매,슈퍼마켓,경기도 수원시 영통구 태장로 68,443400.0,16687,127.053543009919,37.2389144794727
씨유미사그랑파사쥬점,소매,종합 소매,편의점,경기도 하남시 미사강변중앙로 180,465150.0,12913,127.190829625758,37.5630679267757
진로마트,소매,종합 소매,슈퍼마켓,경기도 수원시 장안구 장안로30번길 37,440822.0,16273,127.007273826671,37.2886278483113
동한프라자,소매,종합 소매,슈퍼마켓,경기도 성남시 분당구 돌마로366번길 42,463864.0,13600,127.126752835794,37.3671842433866
온새미로,소매,종합 소매,슈퍼마켓,경기도 부천시 소사구 은성로76번길 53,422812.0,14765,126.799225605795,37.4728521300381
쿨마트하남,소매,종합 소매,슈퍼마켓,경기도 하남시 하남유니온로 19,465810.0,12940,127.212864719585,37.5464609356118
씨유백석우림점,소매,종합 소매,편의점,경기도 고양시 일산동구 일산로 38,410910.0,10449,126.787293929537,37.641858055152
GS25삼성애니콜점,소매,종합 소매,편의점,경기도 수원시 영통구 신원로 173-1,443472.0,16678,127.058804721621,37.2517428628601
지에스25양평성우점,소매,종합 소매,편의점,경기도 양평군 강상면 강남로 883-1,476913.0,12571,127.475982618152,37.4894893740716
세븐일레븐수원,소매,종합 소매,편의점,경기도 수원시 팔달구 행궁로 65-1,442023.0,16261,127.015842045635,37.2767423031459
씨유화성반정점,소매,종합 소매,편의점,경기도 화성시 반정로 33,445390.0,18373,127.02729222713,37.2296877103914
씨유평택서재,소매,종합 소매,편의점,경기도 평택시 서재6길 2-3,450140.0,17849,127.096852634481,37.0089987318417
망고마트,소매,종합 소매,슈퍼마켓,경기도 오산시 눕새로 8-19,447160.0,18127,127.053765473683,37.1394651068655
사나푸드세븐일레븐부천리첸시아점,소매,종합 소매,편의점,경기도 부천시 원미구 옥산로 7,420851.0,14574,126.77930806704,37.4953688089494
실크로드OK마트,소매,종합 소매,슈퍼마켓,경기도 남양주시 화도읍 수레로 1157-1,472891.0,12195,127.303002864416,37.6402551717584
지에스25공도,소매,종합 소매,편의점,경기도 안성시 공도읍 만수로 7,456823.0,17549,127.183315937276,37.0059231180044
GS25망포원룸점,소매,종합 소매,편의점,경기도 수원시 영통구 덕영대로1483번길 16-4,443472.0,16680,127.052849558384,37.2464745611977
중국식품,소매,종합 소매,슈퍼마켓,경기도 오산시 궐동로69번길 65,447140.0,18120,127.06108490222,37.1579783359638
지에스25의왕한아름점,소매,종합 소매,편의점,경기도 의왕시 부곡시장길 66,437813.0,16101,126.955539024193,37.318074591558
이마트24다산,소매,종합 소매,편의점,경기도 남양주시 다산순환로 432,,12285,127.15770496769,37.6188701633177
아스24오산원동점,소매,종합 소매,슈퍼마켓,경기도 오산시 대원로 19-1,447804.0,18138,127.070778499122,37.1465655360911
웰빙수퍼,소매,종합 소매,슈퍼마켓,경기도 여주시 북내면 여양2로 1299-67,469852.0,12612,127.686391386321,37.4120047067994
씨유안산댕이골점,소매,종합 소매,편의점,경기도 안산시 상록구 댕이길 84,426823.0,15590,126.84234334581,37.2943888293389
현석상회,소매,종합 소매,슈퍼마켓,경기도 이천시 부발읍 부흥로200번길 37,467862.0,17317,127.534299324944,37.3104614139785
엠마트,소매,종합 소매,슈퍼마켓,경기도 안양시 만안구 냉천로 118,430823.0,14030,126.924531092061,37.3916818840448
지에스25소사패밀리점,소매,종합 소매,편의점,경기도 부천시 소사구 경인로 396,422806.0,14692,126.799710228787,37.4818810540769
아울렛마트,소매,종합 소매,슈퍼마켓,경기도 안양시 만안구 석수로202번길 3,430811.0,13971,126.894954989958,37.4083011678692
이글루가자아이스크림,소매,종합 소매,슈퍼마켓,경기도 김포시 김포한강2로 194,415780.0,10083,126.663771796492,37.6439582897595
천천고등학교교육공동체사회적협동조합,소매,종합 소매,슈퍼마켓,경기도 수원시 장안구 정자로42번길 31,440303.0,16325,126.982991524974,37.2992050311936
슈퍼마켓,소매,종합 소매,슈퍼마켓,경기도 시흥시 도일로 110-2,429881.0,15069,126.784050846514,37.3403215599533
청학슈퍼,소매,종합 소매,슈퍼마켓,경기도 오산시 청학로5번길 14-3,447130.0,18119,127.060595322586,37.1510944986222
지에스25성남보건소점,소매,종합 소매,편의점,경기도 성남시 수정구 수정로 220,461812.0,13346,127.14420745977,37.4447600706275
카이신tour,소매,종합 소매,슈퍼마켓,경기도 평택시 지산로 1,459110.0,17757,127.055173682916,37.0792552542131
다온,소매,종합 소매,슈퍼마켓,경기도 연천군 신서면 연신로 1597,486832.0,11001,127.138070849895,38.2126694469037
자연채움,소매,종합 소매,슈퍼마켓,경기도 평택시 청북읍 고렴길 181-14,451831.0,17794,126.93490136525,37.0597690528364
