상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,도로명주소,구우편번호,신우편번호,경도,위도
산청볼링센타,예술·스포츠,스포츠 서비스,볼링장,경상남도 산청군 산청읍 산엔청로 43,666807,52224,127.877883555783,35.4136769230384
삼풍,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 양산시 어실로 141,626220,50592,129.027393089113,35.3730044037308
김정철프로골프클리닉,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 진주시 대신로 205-1,660807,52798,128.117309816073,35.1787898789438
탑독짐,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 성산구 원이대로 587,641748,51436,128.679482335315,35.2284086640931
케이에스스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 창원시 의창구 대봉로26번길 24,641242,51157,128.66975661535,35.2511818619549
세코당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 창원시 성산구 상남로202번길 43,641838,51442,128.692163043287,35.227637213269
홍스크린,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 김해시 진영읍 김해대로361번길 3,621809,50862,128.729206660706,35.3071316261311
로키당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 진주시 동진로20번길 9,660987,52726,128.093677039833,35.1781133090817
크로스핏조커삼정점,예술·스포츠,스포츠 서비스,종합 스포츠시설,경상남도 김해시 활천로6번길 23,621913,50934,128.896456390526,35.2285102635041
스크린골프VIP,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 양산시 평산7길 25,626848,50549,129.150586896598,35.3797768168728
미래스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 창원시 마산합포구 무학로 200,631863,51758,128.554937210657,35.1890575634206
넘버원PT센터,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 마산합포구 진동면 신서촌2길 20,631816,51793,128.486890173151,35.1189202659226
삼천포하나스크린,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 사천시 삼상로 61,664834,52560,128.082279384996,34.9361752827436
신세계볼링장,예술·스포츠,스포츠 서비스,볼링장,경상남도 진주시 가호로 18,660300,52820,128.108268963896,35.1629559758881
피크퍼스널짐주,예술·스포츠,스포츠 서비스,헬스장,경상남도 김해시 관동로27번길 77,621300,51005,128.813934115009,35.1778482554383
JM휘트니스클럽,예술·스포츠,스포츠 서비스,헬스장,경상남도 진주시 진양호로 330,660908,52696,128.06726461744,35.1822696101663
3000당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 거제시 거제중앙로 1763,656300,53287,128.629487274272,34.8765409918757
신우리당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 통영시 무전대로 56,650801,53043,128.426805450871,34.8597650342269
가호캐롬클럽미성,예술·스포츠,스포츠 서비스,당구장,경상남도 진주시 가호로 65,660310,52817,128.11334937473,35.1644776526764
비젼스크린골프&연습장,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 김해시 진영읍 여래로20번길 34-13,621807,50865,128.73059450096,35.3057058957559
OK스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 김해시 번화2로 4,621290,51002,128.806611867706,35.1897004161453
비케이승마랜드,예술·스포츠,스포츠 서비스,당구장,경상남도 김해시 대동면 대동로 949-64,621892,50806,128.979125189063,35.2674144440338
제이씨개발,예술·스포츠,스포츠 서비스,볼링장,경상남도 창원시 진해구 충장로657번길 38,645320,51628,128.707893734398,35.1307152129298
타이거파라다이스,예술·스포츠,스포츠 서비스,헬스장,경상남도 거제시 아주1로2길 47,656220,53305,128.686930247052,34.8666365510461
도장포스카이라인,예술·스포츠,스포츠 서비스,당구장,경상남도 거제시 남부면 도장포1길 75,656841,53332,128.662155566174,34.7433132981356
상상이상당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 진주시 강변길 7,660310,52817,128.110538616542,35.1644043110644
일루아제이앤에스,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 양산시 물금읍 부산대학로 122,626815,50652,129.009572415117,35.317629332955
굿샷스크린골프존,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 김해시 가야로 166,621070,50901,128.871454815222,35.2627299920158
린바디짐,예술·스포츠,스포츠 서비스,헬스장,경상남도 진주시 진양호로 327,660907,52676,128.066660421656,35.1822388810419
엠피트니스,예술·스포츠,스포츠 서비스,헬스장,경상남도 남해군 창선면 율도로 8,668854,52450,128.011797513104,34.892012843093
원모어크로스핏,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 진해구 충장로 575-3,645750,51653,128.704491078423,35.1379909746159
필드로실내,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 함안군 가야읍 말산1길 27,637805,52046,128.408589472261,35.2744941712363
티투엘/팀터틀랫피트니스롯데백화점,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 성산구 중앙대로 124,642967,51494,128.681830295221,35.224563901144
지존스크린,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 창원시 마산합포구 해안대로 367,631860,51721,128.579625148961,35.2036895440749
K-래프팅,예술·스포츠,스포츠 서비스,당구장,경상남도 산청군 산청읍 꽃봉산로34번길 77,666805,52226,127.86557398797,35.4115395931426
의령군시설관리사업소,예술·스포츠,스포츠 서비스,종합 스포츠시설,경상남도 의령군 의령읍 의병로8길 44,636805,52151,128.255920899794,35.3154798989242
롯데스크린골프존,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 거제시 서문로 21,656934,53252,128.618463530072,34.8882606479715
제일식품,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 김해시 내덕로148번길 38-18,621230,50973,128.819449930166,35.2051800378336
청년헬스,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 의창구 원이대로270번길 2,641815,51387,128.649115878536,35.2426420200939
에스지에이스스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 김해시 주촌면 선지로97번길 6,621845,50966,128.846250719282,35.2274302233123
초이스당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 진주시 평거로 38,660992,52702,128.06482363383,35.1735574593756
뮤즈당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 김해시 함박로101번길 10,621922,50948,128.865598683476,35.2330182458145
장유볼링센터,예술·스포츠,스포츠 서비스,볼링장,경상남도 김해시 번화1로84번길 8,621280,50989,128.800269324825,35.1947965773316
피.알.티.휘트니스,예술·스포츠,스포츠 서비스,헬스장,경상남도 거제시 거제대로 4500-55,656938,53247,128.640088037058,34.894324716413
다이노스당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 창원시 마산회원구 내서읍 삼계3길 21,630852,51237,128.504167294194,35.2309850422661
드림퍼스널트레이닝,예술·스포츠,스포츠 서비스,헬스장,경상남도 진주시 초전북로62번길 40,660360,52734,128.115025795947,35.2052549845272
티업월드스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 진주시 진양호로397번길 5,660905,52671,128.070261844729,35.1881466917984
데나짐,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 마산회원구 내서읍 호원로 385,630856,51213,128.527432531965,35.2667702209393
파크스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 김해시 삼계중앙로 12,621070,50903,128.8665299652,35.2597510758168
죠짐크로스핏,예술·스포츠,스포츠 서비스,헬스장,경상남도 진주시 평거로9번길 16,660992,52701,128.061863213252,35.1729705621256
비스타클라이밍,예술·스포츠,스포츠 서비스,기타 스포츠시설 운영업,경상남도 창원시 마산회원구 양덕북17길 41,630810,51361,128.584165983153,35.2356420544569
맥스당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 김해시 진영읍 여래로 9-16,621806,50864,128.735616693528,35.3056158790019
붐당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 양산시 중앙로 244,626130,50576,129.041552714584,35.3520307008354
성주골프클럽,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 창원시 성산구 삼정자로43번길 2,642120,51473,128.711041957474,35.1982805098639
아테네휘트니스,예술·스포츠,스포츠 서비스,헬스장,경상남도 함안군 가야읍 가야로 83-1,637804,52040,128.410393354341,35.2783845788059
촉석스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 진주시 강남로 31,660290,52728,128.095984801727,35.1717562980221
창원팔용동재활운동파워짐헬스장피티레슨,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 의창구 팔용로443번길 1,641849,51374,128.61332686376,35.2560120376942
마이골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 양산시 중앙로 206,626801,50617,129.040538389887,35.3488758209224
크로스핏진주,예술·스포츠,스포츠 서비스,헬스장,경상남도 진주시 신안로 137,660905,52672,128.065994530959,35.1875714451853
스마일당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 진주시 신안로54번길 15-4,660905,52694,128.072604114434,35.1834211703478
에스지골프버디스크린,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 창원시 진해구 남의로 98,645490,51600,128.792200869934,35.114798669644
경남골프스크린연습장,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 창원시 마산합포구 산호북1길 17,631751,51328,128.584684225751,35.2171059099806
엠당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 양산시 물금읍 증산역로 143,626811,50653,129.005923366407,35.3101112585571
무브힐,예술·스포츠,스포츠 서비스,헬스장,경상남도 진주시 진양호로 292,660908,52697,128.064996349893,35.1792251454143
제이원탁구교실,예술·스포츠,스포츠 서비스,탁구장,경상남도 진주시 초북로20번길 27-3,660360,52731,128.111939108706,35.2124306415903
락당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 진주시 진주성로 97-1,660809,52662,128.075489417141,35.198267052276
에이스골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 창원시 의창구 우곡로 211,641815,51388,128.64777849306,35.239523987967
필빌리어드클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 김해시 구산로19번길 1,621901,50905,128.870569134062,35.2490547108628
더착한짐,예술·스포츠,스포츠 서비스,헬스장,경상남도 양산시 동면 금오2길 68,626821,50639,129.025313522587,35.3144108327981
제이당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 밀양시 중앙로 396,627803,50428,128.749848986044,35.4963626631297
짱탁구장양산,예술·스포츠,스포츠 서비스,탁구장,경상남도 양산시 양산역6길 22,626050,50629,129.028152979929,35.3369729830731
하이롤러,예술·스포츠,스포츠 서비스,기타 스포츠시설 운영업,경상남도 창원시 마산합포구 월영동1길 16,631863,51751,128.558852622536,35.1796613282218
창원당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 창원시 의창구 창이대로107번길 9,641815,51388,128.649544070201,35.2415457052948
제이비골프존스크린,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 김해시 금관대로 1054,621130,50965,128.848687227642,35.2220309349879
로지아레나,예술·스포츠,스포츠 서비스,테니스장,경상남도 창녕군 창녕읍 우포유어농로 162-19,635808,50305,128.435552895179,35.5125797799618
킹스당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 김해시 진영읍 진영로 257,621805,50868,128.741075687217,35.3023110962478
내동킹스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 김해시 금관대로1289번길 10,621903,50891,128.860308827532,35.2404173355406
헬스보이짐앤골프인롯데마트창원,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 성산구 중앙대로 123,642845,51515,128.680269099896,35.2255498911348
세븐락당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 양산시 물금읍 버들길 13,626812,50657,128.98733616021,35.3084447354151
초이스당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 거제시 서문로 74,656935,53251,128.623863505103,34.8897568344092
볼러스앨리,예술·스포츠,스포츠 서비스,볼링장,경상남도 김해시 활천로267번길 31,621909,50818,128.908084706697,35.245747266998
현동당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 창원시 마산합포구 현동7길 32,631270,51778,128.554178202232,35.1503407815816
핑피리핑퐁진주,예술·스포츠,스포츠 서비스,테니스장,경상남도 진주시 평거로9번길 3,660992,52701,128.062453151784,35.171910861633
이벤트최강존,예술·스포츠,스포츠 서비스,기타 스포츠시설 운영업,경상남도 진주시 도동로 230,660997,52767,128.122195201103,35.1907950559488
짱탁구장,예술·스포츠,스포츠 서비스,탁구장,경상남도 창원시 성산구 마디미로21번길 8,642832,51496,128.685135110449,35.2218593347445
달인탁구아카데미,예술·스포츠,스포츠 서비스,탁구장,경상남도 김해시 월산로 5,621250,50983,128.810944290766,35.2013963757051
율하원메이저스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 김해시 율하숲길 20,621340,51022,128.823954824297,35.1704520567845
핑퐁PLAY24,예술·스포츠,스포츠 서비스,테니스장,경상남도 창원시 성산구 단정로 13,642832,51496,128.682321819607,35.2207088637541
머슬팩토리24진주,예술·스포츠,스포츠 서비스,헬스장,경상남도 진주시 에나로 142,660031,52856,128.144211060771,35.1768893414533
나이스스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 창원시 성산구 마디미동로 46,642832,51496,128.684062099788,35.2198915881305
신세계탁구장,예술·스포츠,스포츠 서비스,탁구장,경상남도 진주시 평거로 57,660776,52700,128.065538148907,35.1753177326774
예스,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 창원시 진해구 용원로 31,645510,51605,128.812692622286,35.1001195229748
조짐,예술·스포츠,스포츠 서비스,헬스장,경상남도 거제시 상동7길 15,656300,53294,128.634005778214,34.8700001725745
남양산에프씨사회적협동조합,예술·스포츠,스포츠 서비스,종합 스포츠시설,경상남도 양산시 동면 금오2길 66,626821,50639,129.025350741548,35.314139864682
마실스크린파크골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 양산시 양주1길 20-1,626050,50620,129.03102685902,35.3410699772021
스카이당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 양산시 삼호동부로 159-1,626836,50527,129.177043810842,35.4156084583022
우주당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 창원시 마산회원구 회원동서로 11-1,630820,51289,128.572113941618,35.2190272437544
오투탁구클럽,예술·스포츠,스포츠 서비스,탁구장,경상남도 김해시 분성로727번길 8-23,621210,50827,128.922477378869,35.230478768973
황금스크린파크골프피닉스,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 통영시 용남면 용남해안로 511,650831,53028,128.45196566382,34.8746901736933
에이제이골프아카데미,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 거제시 아주1로 8,656220,53305,128.690810353294,34.8681508496171
에이스골프아카데미,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 양산시 물금읍 범구로 23,626815,50611,129.014042023142,35.3276117655142
몸가짐,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 성산구 마디미서로 26,642832,51496,128.682574506975,35.2228412406691
화인당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 김해시 삼안로 266,621772,50815,128.909814968946,35.2516046568575
갱스타당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 통영시 무전6길 22-27,650801,53044,128.425652987494,34.8582463309784
더블유지스포츠파크고성,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 고성군 상리면 동산1길 90,638941,52951,128.185620921734,34.9672076375027
북문당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 거제시 두모길 38,656910,53317,128.720316143455,34.8724865237772
내동탁구장,예술·스포츠,스포츠 서비스,탁구장,경상남도 김해시 내외로95번길 19,621905,50948,128.867759812076,35.2362562155807
빅베어테니스아카데미,예술·스포츠,스포츠 서비스,테니스장,경상남도 거창군 남상면 임불1길 29-26,670881,50150,127.968261291158,35.6156625045356
작당당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 김해시 월산로 1,621250,50983,128.811411276983,35.2016597489935
정관장GYM,예술·스포츠,스포츠 서비스,헬스장,경상남도 통영시 광도면 죽림해안로 58,650829,53014,128.421943925061,34.8854190618973
탁구친구,예술·스포츠,스포츠 서비스,테니스장,경상남도 김해시 율하3로 45,621320,51019,128.81426922418,35.1721836726619
오늘탁구어때,예술·스포츠,스포츠 서비스,테니스장,경상남도 창원시 마산합포구 가포로 5,631863,51751,128.558611876152,35.1797004768516
리더스골프아카데미,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 양산시 물금읍 증산역로 139,626811,50653,129.005632441025,35.3103503854932
에비앙스크린골프내서점,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 창원시 마산회원구 내서읍 광려로 129,630851,51240,128.505365668889,35.2161807087731
클럽보노,예술·스포츠,스포츠 서비스,당구장,경상남도 거제시 장평1로 45,656928,53267,128.615209990111,34.8941532044974
제이에이치시스템,예술·스포츠,스포츠 서비스,테니스장,경상남도 창원시 성산구 대정로35번길 10,642801,51492,128.697665289026,35.2081118801242
한게임당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 남해군 미조면 미조로236번길 45-12,668832,52442,128.046859829799,34.7123813388199
퍼펙트당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 진주시 창렬로 137,660813,52657,128.072158332571,35.1987923092507
라이브핏,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 성산구 안민안길5번길 10,642120,51549,128.690023124943,35.1864002489915
럭키행운당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 창원시 성산구 대정로35번길 14,642801,51492,128.697328554029,35.2082878338823
프렌즈스크린퀀텀,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 통영시 광도면 향교옆길 57,650828,53021,128.411013391445,34.8756140518363
제이케이스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 창원시 성산구 대암로 40-14,642802,51484,128.700834270898,35.2136909935059
골드휘트니스짐,예술·스포츠,스포츠 서비스,헬스장,경상남도 합천군 합천읍 충효로 98-14,678801,50232,128.162980189369,35.5686441623557
큐이디아카데미,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 양산시 물금읍 야리로 112,626811,50653,129.007775631074,35.3112159592394
골프파크컴퍼즈,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 의창구 중동중앙로 47,641510,51382,128.62500742242,35.256621746534
레인보우음악줄넘기,예술·스포츠,스포츠 서비스,기타 스포츠시설 운영업,경상남도 창원시 진해구 충장로657번길 30,645320,51628,128.70699181449,35.1306017510705
윙스클럽,예술·스포츠,스포츠 서비스,스쿼시/라켓볼장,경상남도 김해시 활천로208번길 13,621917,50837,128.902069292646,35.241236961413
공단헬스,예술·스포츠,스포츠 서비스,헬스장,경상남도 함안군 칠서면 공단안길 12,637941,52003,128.485862627881,35.3617824847471
GDRPLUS아카데미창원,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 의창구 용동로 45,641242,51139,128.697041240233,35.2366801936923
리틀크레용,예술·스포츠,스포츠 서비스,기타 스포츠시설 운영업,경상남도 거제시 일운면 지세포로 110,656894,53328,128.703378640106,34.8301492337106
키성장트렘폴린운동교실,예술·스포츠,스포츠 서비스,당구장,경상남도 창원시 진해구 안골로 357,645759,51606,128.808188875384,35.1022505787146
티업원스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 양산시 물금읍 부산대학로 150,626815,50652,129.011439412354,35.3157689425265
스미스피트니스&PT&필라테스,예술·스포츠,스포츠 서비스,헬스장,경상남도 양산시 대운로 201,626250,50532,129.170690678737,35.406108041772
누에베짐,예술·스포츠,스포츠 서비스,종합 스포츠시설,경상남도 창원시 성산구 용지로153번길 12,641842,51436,128.680205877077,35.2294079854667
경상남도당구연맹훈련장,예술·스포츠,스포츠 서비스,당구장,경상남도 창원시 마산합포구 현동로 56,631270,51778,128.55399650338,35.1505954621286
마블짐,예술·스포츠,스포츠 서비스,헬스장,경상남도 김해시 김해대로1902번길 83,621060,50884,128.867645423372,35.2499469959644
제이디빌리어드아카데미,예술·스포츠,스포츠 서비스,당구장,경상남도 양산시 동면 금오14길 33-21,626821,50650,129.027035946726,35.3173467365808
아이스퀘어호텔휘트니스,예술·스포츠,스포츠 서비스,헬스장,경상남도 김해시 김해대로 2360,621010,50940,128.885086572287,35.2260294233985
함안키즈팡,예술·스포츠,스포츠 서비스,종합 스포츠시설,경상남도 함안군 가야읍 중앙북길 86,637804,52046,128.410129011982,35.2764499724111
엠지골프아카데미,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 밀양시 밀양대로 1745-1,627804,50439,128.753411512226,35.4812974076615
리얼야구존양산,예술·스포츠,스포츠 서비스,기타 스포츠시설 운영업,경상남도 양산시 삽량로 199,626050,50629,129.028371094223,35.3351399980124
가야당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 김해시 진례면 진례로 230,621883,50874,128.748712433098,35.2479665769435
당구2025,예술·스포츠,스포츠 서비스,당구장,경상남도 양산시 물금읍 야리3길 49,626815,50652,129.011319976784,35.3149418712961
필라웨이,예술·스포츠,스포츠 서비스,테니스장,경상남도 의령군 의령읍 행복로 14,636803,52142,128.269907922021,35.320425926677
점핑머신,예술·스포츠,스포츠 서비스,기타 스포츠시설 운영업,경상남도 거창군 거창읍 강양4길 36,670803,50134,127.919460623521,35.6903347227463
드림스포츠아카데미,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 마산회원구 양덕로 120,630809,51364,128.585458537234,35.2298121774041
오케이당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 양산시 서창로 77-1,626250,50532,129.165275671341,35.4081696969452
3삼계탁구교실,예술·스포츠,스포츠 서비스,탁구장,경상남도 창원시 마산회원구 내서읍 삼계5길 32,630757,51238,128.503266322657,35.2303743784353
피2퍼스널트레이닝,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 성산구 대암로 110,642761,51462,128.70809578541,35.2154001812735
라움어패럴,예술·스포츠,스포츠 서비스,헬스장,경상남도 진주시 충의로 20-18,660031,52852,128.14772145131,35.1751616899474
지오GYM,예술·스포츠,스포츠 서비스,헬스장,경상남도 진주시 에나로 130,660031,52856,128.143393175867,35.1772756100469
서진골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 사천시 사남면 공단1로 82,664942,52529,128.066376513672,35.069586455416
행운당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 진주시 돗골로 154-1,660805,52784,128.112359370757,35.1820440725867
머스트골프스튜디오,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 창원시 의창구 평산로207번길 4,641500,51370,128.625902339396,35.2601695528774
스티브윤휘트니스,예술·스포츠,스포츠 서비스,헬스장,경상남도 김해시 팔판로 26,621300,50997,128.790604771157,35.1771320655282
한마골프아카데미,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 창원시 마산합포구 월영동로 8,631872,51749,128.562443800411,35.17975023227
경남스포츠,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 의창구 창이대로205번길 5,641822,51181,128.659521015236,35.2454377339507
진동시사이드,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 창원시 마산합포구 진동면 해양관광로 86-68,631814,51791,128.491097727824,35.1078371171227
제우스당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 창원시 마산회원구 양덕동2길 9,630813,51345,128.589951028489,35.2219395507609
위너,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 진주시 대밭골로39번길 13,660031,52831,128.147986970263,35.1846768522341
남선당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 창원시 성산구 용지로 78,642845,51522,128.676905771147,35.2227576986403
지스윙스크린골프통영,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 통영시 광도면 죽림5로 25-42,650829,53014,128.420609534087,34.8860565647515
월드볼링센타,예술·스포츠,스포츠 서비스,볼링장,경상남도 창원시 마산합포구 해안대로 11,631872,51744,128.560232551275,35.1806439366924
바디메이커,예술·스포츠,스포츠 서비스,헬스장,경상남도 양산시 물금읍 야리3길 34,626811,50652,129.0106988698,35.313834777543
SG골프진주,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 진주시 에나로 75,660031,52851,128.137512116472,35.1774751963788
메이저야구센터,예술·스포츠,스포츠 서비스,종합 스포츠시설,경상남도 창원시 마산합포구 월영동9길 16,631872,51746,128.563725793029,35.1802023306584
원큐당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 창원시 성산구 신촌로 29,642290,51564,128.626970840447,35.2069558082169
성원골프존스크린,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 창원시 성산구 동산로 122,642778,51499,128.690594139328,35.2187190602242
림운동센터,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 성산구 용지로123번길 9,642844,51514,128.678689033235,35.2272210496679
블루시티,예술·스포츠,스포츠 서비스,볼링장,경상남도 거제시 옥포로 250,656908,53219,128.689934059053,34.8969223749523
원샷당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 거제시 거제중앙로 1916,656935,53251,128.623039939536,34.8890378038063
투탑스피닝,예술·스포츠,스포츠 서비스,헬스장,경상남도 김해시 해반천로130번길 5,621070,50902,128.867985345151,35.2599719292315
라인업휘트니스,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 성산구 단정로 25,642832,51496,128.683431270946,35.220188754296
와드짐WODGYM,예술·스포츠,스포츠 서비스,헬스장,경상남도 양산시 평산6길 13,626848,50548,129.151062458479,35.3827690625986
럭키행운당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 창원시 성산구 대정로35번길 14,642801,51492,128.697328554029,35.2082878338823
양산당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 양산시 중부로 16,626050,50629,129.028729052392,35.3389007739454
핏불휘트니스,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 마산회원구 315대로 486,630819,51326,128.575571108877,35.2177746337273
성지스포렉스,예술·스포츠,스포츠 서비스,종합 스포츠시설,경상남도 창원시 마산합포구 해안대로 51,631872,51745,128.563823228962,35.1818503465644
오션당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 양산시 양산역9길 13,626050,50629,129.02868008236,35.3382617834904
경원,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 양산시 명곡로 78,626801,50617,129.04482562297,35.3500919695758
위너스스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 김해시 김해대로2400번길 42,621010,50935,128.893530710299,35.2264382986693
센트럴스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 진주시 에나로128번길 17,660031,52856,128.143898687943,35.1765317736915
마스터스골프클럽,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 거제시 옥포로22길 17,656906,53222,128.692625838191,34.8953617788584
베스트스크린골프,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 창원시 성산구 삼정자로72번길 41,642120,51475,128.714056153749,35.1949033650223
삼층당구장,예술·스포츠,스포츠 서비스,당구장,경상남도 양산시 북정로 60,626110,50577,129.046959649555,35.3588149048676
유즈핏,예술·스포츠,스포츠 서비스,헬스장,경상남도 창원시 마산회원구 합성남3길 21,630818,51357,128.584853009126,35.2393371214865
어게인바디케어,예술·스포츠,스포츠 서비스,헬스장,경상남도 김해시 금관대로 1218,621919,50955,128.855404742451,35.2348962565775
파란볼링센타,예술·스포츠,스포츠 서비스,볼링장,경상남도 창원시 마산합포구 진동면 삼진의거대로 646,631817,51792,128.488195934976,35.1159300726694
크로스핏토르,예술·스포츠,스포츠 서비스,헬스장,경상남도 양산시 평산로 45-9,626848,50549,129.150121169129,35.3812989838538
열린스크린,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 양산시 하북면 신평7길 28,626863,50502,129.084450418775,35.4947209538854
문스크린골프클럽,예술·스포츠,스포츠 서비스,골프 연습장,경상남도 창원시 의창구 도계두리길 14,641809,51164,128.632085349927,35.2605639410479
숲속당구클럽,예술·스포츠,스포츠 서비스,당구장,경상남도 창원시 마산회원구 내서읍 숲속로 3,630852,51223,128.497360084183,35.2311415573791
